VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
Seraphine,Zeke's Convergence,None,UTILITY,4124.0,100.0,-23.04,1
Seraphine,Armored Advance,Zeke's Convergence,UTILITY,4968.0,100.0,-7.55,1
Seraphine,Force of Nature,Armored Advance,UTILITY,7947.0,100.0,0,1
Bard,Locket of the Iron Solari,None,UTILITY,3339.0,0.0,22.71,1
Azir,Locket of the Iron Solari,None,UTILITY,3722.0,100.0,11.19,1
Azir,Redemption,Locket of the Iron Solari,UTILITY,6692.0,100.0,12.86,1
Azir,Chainlaced Crushers,Redemption,UTILITY,7204.0,100.0,-9.02,1
Pyke,Redemption,Locket of the Iron Solari,UTILITY,6852.0,0.0,-34.54,1
Hwei,Locket of the Iron Solari,None,UTILITY,3401.0,100.0,-14.5,1
Hwei,Zeke's Convergence,Locket of the Iron Solari,UTILITY,7335.0,100.0,0,1
Nautilus,Locket of the Iron Solari,None,UTILITY,4624.0,100.0,-4.45,1
Nautilus,Kaenic Rookern,Locket of the Iron Solari,UTILITY,7076.0,100.0,-20.76,1
Nautilus,Crimson Lucidity,Kaenic Rookern,UTILITY,7890.0,100.0,0.05,1
Janna,Redemption,None,UTILITY,4260.0,0.0,-9.47,1
Janna,Zeke's Convergence,Redemption,UTILITY,6711.0,0.0,-50.84,1
Yuumi,Locket of the Iron Solari,None,UTILITY,4911.0,0.0,-29.28,1
Yuumi,Redemption,Locket of the Iron Solari,UTILITY,6633.0,0.0,-27.84,1
Neeko,Redemption,None,UTILITY,4350.0,0.0,-22.42,1
Neeko,Armored Advance,Redemption,UTILITY,5395.0,0.0,-11.1,1
Neeko,Locket of the Iron Solari,Armored Advance,UTILITY,7392.0,0.0,0,1
Brand,Locket of the Iron Solari,None,UTILITY,4591.0,0.0,-12.41,1
Brand,Zeke's Convergence,Locket of the Iron Solari,UTILITY,6437.0,0.0,-32.94,1
Brand,Kaenic Rookern,None,UTILITY,5353.0,100.0,-12.71,1
Braum,Locket of the Iron Solari,None,UTILITY,4404.0,100.0,13.6,1
Braum,Armored Advance,Locket of the Iron Solari,UTILITY,6870.0,100.0,83.6,1
Braum,Force of Nature,Armored Advance,UTILITY,8196.0,100.0,0,1
Soraka,Zeke's Convergence,None,UTILITY,4347.0,100.0,6.71,1
Soraka,Armored Advance,Zeke's Convergence,UTILITY,5474.0,100.0,60.58,1
Soraka,Locket of the Iron Solari,Armored Advance,UTILITY,7483.0,100.0,-20.5,1
Teemo,Redemption,None,UTILITY,3839.0,0.0,-15.31,1
Teemo,Chainlaced Crushers,Redemption,UTILITY,5635.0,0.0,27.09,1
Teemo,Locket of the Iron Solari,Chainlaced Crushers,UTILITY,7232.0,0.0,0.1,1
Taric,Redemption,None,UTILITY,4938.0,100.0,-44.51,1
Taric,Crimson Lucidity,Redemption,UTILITY,5612.0,100.0,-13.76,1
Taric,Locket of the Iron Solari,Crimson Lucidity,UTILITY,7513.0,100.0,62.85,1
Taric,Zeke's Convergence,Locket of the Iron Solari,UTILITY,9711.0,100.0,20.93,1
Taric,Vigilant Wardstone,Zeke's Convergence,UTILITY,12437.0,100.0,-4.23,1
Karma,Heartsteel,None,UTILITY,5498.0,100.0,8.31,1
Karma,Hollow Radiance,Heartsteel,UTILITY,7381.0,100.0,0,1
